917.51,471.78,0.27433
925.43,471.67,0.27451
960.9,473.34,0.29776
963.81,473.41,0.29888
957.41,473.26,0.29649
948.57,472.56,0.28877
954.33,473.08,0.29451
951.59,472.81,0.29169
1030.5,473.39,0.31671
1033.7,473.3,0.31717
1028.3,472.79,0.31082
1024.8,472.93,0.31113
1012.8,472.89,0.30753
1016.7,472.91,0.30881
1020.7,472.95,0.31025
1008.8,472.88,0.30642
1004.8,472.89,0.30545
977.34,473.02,0.29957
981.17,472.99,0.30031
985.04,472.97,0.3011
988.96,472.95,0.30191
992.91,472.93,0.30274
996.88,472.91,0.30361
1000.9,472.9,0.30452
712.03,461.88,0.11198
708.74,462.19,0.11637
704.69,462.93,0.12703
700.82,462.32,0.11839
686.89,461.39,0.10615
695.73,461.81,0.11139
691.75,460.72,0.097167
682.13,461.09,0.10238
677.88,460.82,0.09912
673,460.38,0.093583
645.45,458.05,0.068534
614.76,455.35,0.046001
621.28,455.83,0.049281
626.08,457.42,0.063284
631.04,457.14,0.060373
640.01,457.72,0.0653
635.4,456.94,0.058391
664.04,460.94,0.10103
667.94,460.34,0.093374
659.34,460.16,0.091541
654.36,459.89,0.088558
650.91,458.55,0.073389
669.83,459.16,0.07933
781.46,463.82,0.13887
803.51,465.69,0.16978
820.9,466.03,0.17582
816.84,465.92,0.17379
808.31,465.78,0.17132
812.62,465.83,0.17217
788.05,465.47,0.16579
785.55,464.14,0.14394
792.41,465.12,0.16007
796.56,465.05,0.15898
799.89,465.01,0.15833
752.26,464.85,0.15562
757.11,464.69,0.15312
761.33,464.19,0.14524
767.77,464.77,0.15441
764.77,464.04,0.14269
748.26,464.34,0.14758
751.18,463.68,0.1373
732.71,463.34,0.13254
736.9,463.61,0.13652
740.86,464.22,0.1458
744.74,463.5,0.13475
730.88,461.86,0.11092
725.42,461.7,0.1088
721.49,462.39,0.11875
717.81,461.89,0.11189
714.8,460.91,0.098456
777.24,463.84,0.13934
772.29,463.9,0.14036
1077.6,473.5,0.33252
1484.4,471.58,0.48021
1482.1,471.97,0.54515
1482.2,471.35,0.44249
1477.6,473.85,0.77738
1480,472.26,0.59051
1478.2,472.77,0.66189
1477.2,473.27,0.71995
1488.3,470.63,0.31123
1485.5,470.77,0.34118
1498.1,468.6,0.047095
1502.8,468.52,0.028828
1503.9,468.14,0.015457
1499.9,468.41,0.032917
1501.4,468.2,0.022338
1504.5,467.62,0.0060664
1505.9,467.75,0.0060802
1507.4,467.61,0.0033669
1497.1,468.22,0.033004
1488,469.78,0.18838
1490,469.49,0.14869
1492.2,469.33,0.12329
1494.2,468.98,0.086209
1495.6,468.09,0.031549
1494.4,468.42,0.049486
1508.9,467.2,0.0010103
1509.8,466.69,0.0002642
1511.3,466.65,0.0001439
1513.6,466.91,9.9136e-05
1512.6,466.56,7.6508e-05
1517.6,467.46,5.1845e-05
1516.7,467.25,5.2039e-05
1514.9,466.72,4.8773e-05
1515.9,467,5.0353e-05
1518.5,467.67,4.5242e-05
1519.9,467.68,3.5825e-05
1521.3,467.81,3.3307e-05
1520.8,467.42,3.3451e-05
1522.4,468.01,3.3397e-05
1523.4,468.18,3.3248e-05
179.8,425.7,0.00015655
171.8,425.31,0.00014742
201.6,425.2,0.00012133
612.48,453.5,0.033338
601.15,454.09,0.037716
606.28,452.91,0.030126
594.4,453.24,0.032571
588.56,451.64,0.024308
583.1,451.4,0.023471
570.19,453.13,0.033085
565.26,453.49,0.035494
560.52,453.1,0.033264
548.43,452.86,0.032439
554.58,452.84,0.032079
575.34,452.08,0.027042
570.68,451.29,0.023464
578.84,450.56,0.019977
518.3,450.3,0.021117
514,448.28,0.014267
524.4,449.63,0.018409
535.78,451.77,0.027183
530.5,450.29,0.020628
540.13,450.93,0.023088
545.2,451.17,0.023884
501.6,448.5,0.015195
507.8,447.11,0.011379
490.1,446.82,0.011113
496.4,446.92,0.011214
296.3,431.55,0.00046094
275.1,427.88,0.00018117
290.1,429.15,0.00023275
282.8,427.83,0.00017047
274.2,425.36,9.9774e-05
303.7,430.65,0.00035179
337.2,434.82,0.00096373
343.4,435.36,0.0010691
313.5,431.76,0.00045067
323.7,432.91,0.00060376
332.5,433.38,0.00065539
476.1,448.21,0.015082
483.3,447.28,0.012351
471.5,446.69,0.011296
465.9,446.73,0.011483
446.5,446.91,0.012371
458.8,446.85,0.011852
452.9,446.19,0.010528
437.8,444.22,0.0070372
443.5,445.11,0.0085121
425.7,442.78,0.0052409
433.3,442.35,0.0046388
439,442.23,0.0044086
413.4,442.28,0.004774
420.6,441.11,0.0035673
406.2,440.6,0.0032328
399.9,439.17,0.0024228
386.5,436.87,0.0013421
395.1,437.28,0.0014374
366.8,435.98,0.0011705
352,434.91,0.00089904
360.1,435.53,0.0010625
382.5,434.52,0.00073737
373.8,434.62,0.000752
822.57,464.97,0.1575
852.98,466.54,0.18547
849.06,465.66,0.16976
825.9,464.47,0.14894
844.73,465.62,0.16888
841.1,465.5,0.16678
837.51,465.42,0.16539
833.96,465.05,0.15888
830.24,464.61,0.15128
836.67,464.5,0.14919
858.95,467.27,0.19875
862.67,467.26,0.19879
856.89,466.17,0.17888
872.47,468.3,0.21759
876.26,468.32,0.21811
866.49,467.25,0.19877
870.37,467.2,0.19796
890.26,469.51,0.23918
894,469.49,0.23934
880.77,468.25,0.21734
884.6,468.47,0.22135
888.26,468.37,0.22
878.27,467.25,0.19935
897.64,469.49,0.23968
901.11,469.46,0.23963
913.86,470.71,0.26022
904.46,469.29,0.23727
906.96,470.26,0.25285
911,470.16,0.25191
936.53,473.14,0.29085
940.36,472.93,0.2901
933.45,472.4,0.28407
945.37,472.24,0.285
942.22,472.11,0.28281
927.8,470.93,0.26562
931.63,471.16,0.26937
916.85,470.8,0.26215
921,471.23,0.26861
924.55,470.59,0.2603
926.43,470.12,0.25356
959.52,472.5,0.29068
962.91,472.56,0.29198
965.96,472.85,0.29549
969.5,472.98,0.29738
973.44,473.02,0.29858
948.13,471.61,0.27823
956.38,472.39,0.28898
951.27,471.93,0.28282
953.78,472.39,0.28827
1057.4,473.5,0.32585
1060.8,473.58,0.32751
1068.4,473.27,0.32731
1054.2,473.28,0.32293
1031.2,472.64,0.30993
1037.5,473.28,0.31804
1033.5,472.41,0.3079
1036.2,472.48,0.30951
1026.1,471.86,0.29884
1029.5,471.8,0.29871
1010.7,471.8,0.2943
1022.3,471.91,0.29851
1014.6,471.82,0.29553
1018.5,471.85,0.29689
975.72,472.04,0.28936
1006.8,471.8,0.29341
1002.8,471.82,0.29269
979.4,472.01,0.28983
983.12,471.96,0.29007
977.78,471.07,0.27678
986.97,471.92,0.29047
990.89,471.89,0.29094
994.84,471.85,0.2914
998.81,471.83,0.292
710,460.82,0.09758
705.21,461.38,0.10531
700.7,460.58,0.094871
684.9,459.82,0.086259
688.71,459.89,0.0869
696.02,459.9,0.086617
692.13,459.14,0.077803
680.83,459.66,0.084488
677.02,459.51,0.082983
683.28,458.6,0.072254
673.97,458.61,0.072799
648.17,456.97,0.057916
643.76,456.44,0.053456
619.1,453.46,0.032631
624.49,454.1,0.036515
628.33,455.39,0.045532
633.35,455.81,0.048664
628.46,453.59,0.033072
638.37,455.61,0.046736
664.14,458.84,0.075851
656.96,458.47,0.072247
653.06,456.56,0.053774
669.9,457.65,0.063064
665.22,457.28,0.059948
779.95,462.38,0.11643
785.24,462.48,0.11778
802.39,464.2,0.14477
806.48,464.49,0.14945
819.17,464.76,0.15392
814.84,464.56,0.1506
810.6,464.5,0.14971
789.91,463.62,0.13547
794.34,463.99,0.1414
798.28,463.71,0.13674
754.79,463.64,0.13672
758.86,463.32,0.13163
763.41,462.87,0.12461
767.72,463.24,0.13011
748.66,463.01,0.12711
752.43,462.63,0.12135
735.34,462.08,0.1138
740.73,462.42,0.11845
745.74,462.05,0.11293
733.19,460.6,0.093581
728.73,460.44,0.091715
724.95,460.16,0.088409
720.48,460.54,0.09334
711.94,459.4,0.079782
716.03,459.46,0.080252
775.18,462.34,0.11595
770.96,462.31,0.1158
1097.6,473.46,0.33911
1094.2,473.33,0.33666
1074.5,473.26,0.32922
1076.7,472.77,0.32462
1071.4,472.81,0.32368
1078.8,472.77,0.3254
1081.1,473.36,0.33271
1085.3,473.36,0.33382
1088.5,473.4,0.33533
1483.2,470.81,0.35119
1480,471.49,0.46541
1481.3,470.92,0.37218
1474.2,474.21,0.78762
1475.3,473.61,0.74923
1477.7,472.02,0.54997
1475.8,472.71,0.64905
1486.2,470.05,0.23053
1484,470.18,0.25383
1486.6,469.37,0.14742
1498.6,467.98,0.021253
1502.6,467.8,0.010814
1503.5,467.28,0.0041555
1504.4,467.15,0.0027624
1500.5,467.66,0.011272
1505.8,467.23,0.002251
1507.3,467.05,0.0012188
1504.9,466.82,0.0013478
1496.9,467.72,0.018106
1495.4,467.61,0.018379
1488.2,469.03,0.10933
1490.2,468.85,0.088464
1492.4,468.5,0.058189
1493.8,467.85,0.027379
1508.1,466.59,0.00036962
1509.3,466.3,0.00014282
1510.5,466.28,8.9478e-05
1511.8,466.2,5.6802e-05
1513.9,466.41,4.488e-05
1512.9,466.15,4.4421e-05
1515.2,466.24,3.5719e-05
1517.7,467.15,3.8731e-05
1518.6,467.28,3.6187e-05
1517.2,466.87,3.5976e-05
1516.3,466.57,3.5828e-05
1519.7,467.19,3.2482e-05
1520.8,467.07,3.3364e-05
1521.7,467.33,3.329e-05
1522.4,467.56,3.3298e-05
1523.3,467.82,3.3274e-05
1523.2,467.51,3.328e-05
615.36,452.08,0.025446
610.71,451.72,0.023811
600.87,452.06,0.02583
605.82,451.31,0.022237
595.1,451.04,0.021286
590.93,449.84,0.016822
584.85,449.66,0.016376
565.27,451.62,0.025151
558.08,451.07,0.022928
551.4,450.99,0.022847
574.22,450.06,0.018167
568.37,449.56,0.016523
578.75,448.73,0.013656
508,445.24,0.0073989
514.3,445.87,0.0083513
520.7,447.77,0.012532
528.19,448.16,0.013515
536.69,449.82,0.018608
533.51,448.52,0.014405
541.95,449.51,0.017369
547.6,449.26,0.016275
486.6,445.07,0.0075163
501.8,445.71,0.0083009
494.6,444.97,0.0071913
505.1,443.76,0.0052741
299.6,428.68,0.00020194
295.4,426.64,0.00012649
281,425.46,9.855e-05
288.4,425.83,0.00010431
308.7,428.4,0.00018395
340.1,433.17,0.00060958
346.6,433.24,0.00060227
317.5,428.24,0.00016373
322.7,430.28,0.00029705
330.1,430.78,0.00032079
336.8,431.44,0.00037737
477.6,445.38,0.0081429
482.5,443.07,0.0047731
469.9,444.85,0.0074596
463.2,445.18,0.0082525
449.6,444.62,0.0074458
457.2,444.31,0.0068129
444.7,442.94,0.0051371
442.5,441.22,0.003458
429.2,440.33,0.0028536
437.4,440.34,0.0028104
413.4,439.38,0.0023623
421.8,438.62,0.0018902
405.3,437.08,0.0012851
390.6,434.83,0.00078563
398.1,435.06,0.00081609
386.3,432.57,0.00041494
352.7,431.94,0.00040376
365.5,433.43,0.0005653
358.2,433.43,0.00059707
378.6,432.25,0.00039207
370.9,431.57,0.00033526
822.09,463.76,0.13692
825.32,463.27,0.12868
853.89,464.82,0.15462
846.7,464.34,0.14624
850.25,464.15,0.14285
829.14,463.42,0.13094
826.94,462.38,0.11433
843.26,464.35,0.1465
839.78,464.4,0.1475
833.66,463.62,0.13413
837.61,463.55,0.13281
845.11,463.34,0.12901
860.67,466.08,0.17734
864.41,466.13,0.17842
858.63,464.88,0.1556
874.51,466.87,0.19222
868.27,466.1,0.17794
871.65,466.14,0.17876
856.92,463.78,0.13619
892.07,468.33,0.21966
895.7,468.36,0.22041
881.15,467.13,0.1972
883.31,467.57,0.20529
886.14,467.36,0.20161
889.99,466.97,0.19459
877.03,466.16,0.17906
879.88,466.16,0.17912
899.25,468.41,0.22163
902.24,468.58,0.22478
904.81,468.09,0.21618
914.9,469.65,0.24452
908.28,468.93,0.23156
911.89,468.95,0.23228
938.06,471.9,0.27994
933.84,470.49,0.26021
934.95,471.26,0.27122
944.94,471.15,0.27182
941.2,471.16,0.271
930.44,469.9,0.25072
934.21,469.67,0.24719
918.89,469.93,0.24951
917.46,468.88,0.23162
922.07,470.04,0.25174
924.54,469.54,0.24381
926.97,469.27,0.23951
961.19,471.64,0.28147
958.28,471.76,0.28219
964.69,471.75,0.28358
968.22,471.88,0.28585
971.97,471.99,0.28801
946.29,470.24,0.25831
947.94,470.77,0.26685
950.76,470.94,0.26992
954.81,471.28,0.27552
1064.5,473.08,0.32466
1056.3,472.77,0.31847
1058.9,472.77,0.31938
1061.4,472.75,0.31985
1068,472.27,0.31572
1045.3,473.4,0.32128
1048.4,473.34,0.32164
1051,472.82,0.3176
1054.2,472.33,0.31244
1032.3,471.77,0.29899
1041.6,473.16,0.3183
1039.3,472.41,0.3094
1044.3,472.55,0.31253
1035.1,471.7,0.29854
1037.8,471.68,0.299
1031.2,470.91,0.28492
1008.7,470.68,0.27638
1024,470.91,0.28342
1027.9,470.84,0.28296
1012.6,470.67,0.27702
1020.1,470.85,0.28153
1016.4,470.7,0.2783
974.26,471.08,0.27628
975.82,470.27,0.26349
1004.8,470.7,0.27595
1000.8,470.72,0.27557
981.21,470.93,0.27528
984.97,470.88,0.2752
978.99,469.84,0.25648
988.86,470.86,0.27566
992.82,470.78,0.27506
996.78,470.73,0.27507
1006.8,469.55,0.25486
706.14,459.52,0.081464
700.39,458.82,0.073727
687.66,458.33,0.069034
696.15,458.23,0.067517
692.48,457.74,0.062834
679.1,458.07,0.066794
683.9,457.11,0.057168
674.98,456.88,0.055531
671.64,455.9,0.047246
647.93,455.16,0.042714
652.43,454.76,0.039662
642.78,454.82,0.040649
650.36,453.68,0.032618
619.91,451.26,0.021288
625.24,452.21,0.025561
633.71,453.98,0.035171
630.57,452.35,0.026141
639.46,453.56,0.032247
659.95,456.87,0.056118
656.45,454.94,0.040772
653.67,453.44,0.030918
666.33,455.73,0.046185
777.96,461.01,0.096666
790.05,461.77,0.10678
782.71,460.81,0.093612
786.93,460.97,0.095534
801.47,463.09,0.12672
804.73,463.21,0.12852
808.65,463.21,0.12827
817.72,463.12,0.12652
812.69,463.16,0.1274
794.56,462.44,0.11677
798.98,462.24,0.11349
756.53,462.35,0.11699
760.02,462.17,0.11421
762.57,461.51,0.10452
767.13,461.53,0.10455
750.14,461.55,0.10572
754.11,461.49,0.10467
738.37,460.49,0.091843
743.14,460.97,0.098035
747.37,460.43,0.090469
734.87,459.18,0.075825
738.54,458.92,0.072618
730.98,459.44,0.07913
722.96,459.23,0.077088
726.93,458.91,0.073145
709.77,457.92,0.063509
719.36,458.75,0.071712
714.78,457.83,0.062273
772.56,460.58,0.09102
1101.2,473.36,0.33956
1105.2,473.34,0.34064
1108.4,473.36,0.34191
1114.1,473.43,0.34467
1117.2,473.39,0.34574
1120.8,473.34,0.34651
1096.3,472.65,0.32961
1098.8,472.72,0.33122
1100.9,472.28,0.32588
1091.1,473.01,0.3325
1093.7,472.59,0.32777
1074.7,472.28,0.31772
1077.7,472.04,0.31507
1071.7,471.75,0.30876
1069.2,471.15,0.29764
1080.9,472.19,0.31843
1084.3,472.37,0.32196
1087.9,472.55,0.32542
1477.5,471.19,0.41842
1481.5,470.24,0.26914
1479.5,470.7,0.34077
1472.6,473.66,0.74214
1473.6,473.03,0.68199
1475.4,471.76,0.50747
1473.3,472.28,0.58391
1484.6,469.4,0.15589
1482.8,469.65,0.18957
1485.8,468.61,0.083289
1498.3,467.23,0.0077996
1502.1,467.16,0.0043276
1503.6,466.82,0.0017965
1500.3,466.82,0.0030737
1506.2,466.62,0.00063461
1504.6,466.41,0.00063346
1496.2,467.17,0.00942
1494.3,467.24,0.012254
1488.5,468.36,0.061561
1490.4,468.21,0.049125
1491.5,467.75,0.028279
1492.7,467.32,0.016174
1507,466.2,0.00024031
1508.3,466.03,0.00011583
1509.7,465.89,6.5185e-05
1511,465.89,4.9443e-05
1512.4,465.68,3.6616e-05
1514,465.89,3.5409e-05
1515.6,465.71,3.3629e-05
1516.7,466.12,3.3575e-05
1518.6,466.87,3.3417e-05
1517.7,466.48,3.3506e-05
1520,466.78,3.3176e-05
1521.7,466.99,3.3285e-05
1521.2,466.67,3.3297e-05
1522.4,467.14,3.3283e-05
1523.3,467.15,3.3283e-05
614.61,450.46,0.018181
608.88,449.88,0.01635
602.11,449.88,0.016546
595.86,448.88,0.013433
589.86,448.05,0.011395
583.96,447.41,0.0099841
510.8,443.73,0.0051679
562.13,449.15,0.015429
554.55,448.72,0.014267
573.41,447.93,0.011609
567.12,446.95,0.0093495
578.66,446.62,0.0084347
521.1,445.56,0.0076697
516.7,443.83,0.005191
526.36,446.31,0.0090676
525,445,0.0067051
533.54,446.5,0.0092592
538.34,447.87,0.012408
543.74,448,0.012598
548.78,447.15,0.010344
491.3,443.03,0.0045888
498.9,443.44,0.004951
503.3,442.23,0.0036855
507.7,442.41,0.0037669
303.2,425.72,9.6855e-05
313,425.7,9.3027e-05
321.1,425.59,8.963e-05
344.3,430.81,0.00029666
352.1,429.54,0.00020821
327.8,427.67,0.0001385
337,429.04,0.00019793
488,440.72,0.0025758
479.9,441.08,0.0029664
473.5,442.54,0.0042845
464.4,443.19,0.0051414
452.2,442.45,0.004489
458.6,442.21,0.0041644
448.4,440.74,0.0029554
443.3,439.69,0.0023791
428.6,437.63,0.0014124
434.2,438.53,0.0017855
440.5,438.03,0.001493
415.2,436.84,0.00121
410.9,434.9,0.0007436
423.1,435.88,0.00090097
404.2,433.42,0.0004714
395.1,432.69,0.00040815
390.2,430.33,0.00021173
383.2,430.58,0.00023943
361.2,430.41,0.000244
376.6,429.64,0.00018994
369.7,429.06,0.00017215
822.61,462.22,0.1119
818.5,461.66,0.10372
826.44,461.14,0.095535
853.31,463.06,0.12381
848.58,463.06,0.1241
831.18,461.86,0.10596
841.25,462.97,0.12283
836.6,462.24,0.11147
845.31,461.99,0.10715
862.61,464.83,0.15462
866.37,465.1,0.15952
860.83,463.6,0.1329
874.39,465.51,0.16707
870.38,464.78,0.15368
857.94,462.55,0.11514
893.91,467.19,0.19891
897.3,467.25,0.20016
883.53,466.42,0.18406
886.94,466.28,0.18158
889.48,465.6,0.16876
892.34,466.13,0.17888
878.2,465,0.15747
881.71,465.35,0.164
901.47,467.33,0.20187
904.77,466.98,0.19544
907.63,467.42,0.204
914.42,468.18,0.21877
910.82,467.85,0.2122
917.86,467.77,0.21124
937.47,470.24,0.25726
942.97,469.94,0.25299
929.22,468.71,0.22965
932.81,468.89,0.2334
935.99,469.08,0.23708
921.42,468.69,0.22868
925.83,468.53,0.22608
962.72,470.65,0.26759
958.79,470.78,0.26885
966.67,470.74,0.26974
970.52,470.94,0.27356
946.24,469.44,0.24474
949.29,469.87,0.25281
952.86,470.15,0.25793
956.25,469.87,0.25369
1064.8,471.98,0.31065
1062.7,472.19,0.31307
1057.1,472.04,0.30928
1060.1,471.99,0.30935
1066.3,471.14,0.29664
1054.6,471.37,0.29809
1047.6,472.35,0.31149
1050.9,471.78,0.30366
1052.1,470.82,0.28733
1034.2,470.95,0.28608
1042.3,472.08,0.30608
1040.2,471.65,0.29895
1044.8,471.75,0.30149
1036.9,470.87,0.28538
1039.2,471.01,0.28834
1033.2,470.26,0.27304
1030.3,469.81,0.26358
1010.7,469.52,0.25481
1022.4,470.03,0.2665
1026.1,469.78,0.2622
1014.7,469.5,0.25482
1019.1,469.48,0.25513
972.95,470.02,0.25862
975.63,469.27,0.24528
1002.8,469.57,0.25465
998.81,469.57,0.25405
978.35,468.61,0.23249
983.03,469.8,0.25633
986.67,469.76,0.25614
981.14,468.9,0.23865
990.85,469.74,0.25626
994.72,469.57,0.25369
1004.9,468.43,0.2311
1008.8,468.4,0.23056
704.76,457.73,0.061873
707.69,456.69,0.051874
700.06,457.13,0.056247
689.58,456.31,0.049534
695.32,456.56,0.051365
679.54,456.09,0.048292
688.5,454.55,0.036107
684.38,455.24,0.041203
675.24,455.1,0.040725
670.66,454.41,0.036269
645.42,452.97,0.028502
650.47,452.46,0.025678
618.9,449.58,0.014975
624.26,450,0.016054
629.88,450.75,0.018723
636.02,451.53,0.02165
641.78,451.56,0.021636
633.71,449.74,0.014976
661.7,454.34,0.036038
657.7,453.29,0.029811
654.66,451.59,0.021182
666.22,453.53,0.03077
776.77,459.72,0.079755
779.95,459.9,0.081656
782.63,459.46,0.076014
790.44,460.2,0.084842
793.26,460.91,0.094311
786.39,459.6,0.077435
802.97,462.09,0.11103
806.43,462.21,0.11262
810.04,461.81,0.10634
814.13,461.73,0.10482
816.5,460.74,0.090488
797.09,460.86,0.093336
801.1,461.07,0.095986
758.46,460.78,0.094475
763.66,460.24,0.087187
767.79,460.03,0.084112
753.01,460.15,0.086527
770.13,459.11,0.072686
743.1,459.27,0.076326
748.08,458.82,0.070849
740.43,458.01,0.062726
739.79,457.02,0.052713
736.39,457.61,0.058631
731.02,457.87,0.061614
723.09,457.78,0.061275
726.8,457.42,0.057478
728.61,456.48,0.048634
711.52,456.44,0.049385
719.27,456.81,0.052058
715.42,456.1,0.046208
774.13,458.76,0.068303
1137.1,473.5,0.35465
1165.5,473.24,0.36357
1168.8,473.36,0.36653
1124.8,473.18,0.34637
1128.3,473.42,0.3501
1133.8,473.37,0.35187
1130.7,473.05,0.34704
1135.6,472.79,0.34517
1111.4,472.82,0.33729
1104,472.43,0.32909
1107.7,472.54,0.33185
1122,472.42,0.33482
1115.2,472.59,0.33508
1118.7,472.53,0.33531
1102.9,471.61,0.31499
1095.2,471.79,0.31581
1098.2,471.98,0.32008
1100.2,471.53,0.31254
1091.2,471.68,0.3131
1068.2,470.07,0.27526
1079.7,471.18,0.30063
1075.5,471.06,0.2975
1071.8,470.54,0.28614
1083.6,471.3,0.30387
1086.8,471.47,0.30801
1088.9,470.7,0.29293
1475.3,470.84,0.36669
1480.7,469.49,0.17794
1477.5,470.35,0.29273
1479.4,470.03,0.24577
1471,472.89,0.66077
1473,471.36,0.44573
1471.2,471.95,0.53359
1487.1,467.91,0.04275
1485.2,467.78,0.040865
1482.8,468.86,0.1105
1483.7,468.17,0.063316
1480.2,468.83,0.11583
1483.5,467.62,0.039124
1497.1,466.64,0.0039283
1498.7,466.6,0.0029048
1499.6,466.25,0.0014179
1502.1,466.55,0.0014953
1503.3,466.35,0.00082828
1501,466.28,0.0011546
1505.5,466,0.00023131
1504,466.06,0.00040656
1500.6,465.89,0.00062198
1493,466.81,0.0079993
1495.1,466.58,0.0045564
1496.4,466.19,0.0022518
1489.2,467.56,0.026273
1490.9,466.98,0.012495
1491.9,466.43,0.0056099
1506.9,465.74,0.00010341
1508.6,465.46,5.06e-05
1510.6,465.39,3.762e-05
1509.4,465,3.6461e-05
1512.2,465.01,3.38e-05
1514.1,465.15,3.3302e-05
1516.3,465.21,3.3317e-05
1517.2,465.66,3.3295e-05
1518,466.04,3.3284e-05
1518.9,466.41,3.3259e-05
1518.3,465.66,3.3281e-05
1520.2,466.35,3.3271e-05
1521.2,466.3,3.3286e-05
1522.3,466.73,3.3281e-05
1521.9,466.44,3.3282e-05
1523.2,466.77,3.3283e-05
613.92,448.22,0.011058
606.79,448.18,0.011172
600.83,447.93,0.010786
609.76,446.67,0.0078943
596.12,446.54,0.0078279
588.78,445.98,0.0070231
583.05,445.36,0.0061086
512.7,441.69,0.0030597
559.69,446.9,0.0094457
554.17,446.49,0.0087537
563.55,444.93,0.0058923
573.35,445.67,0.0067852
568.71,444.73,0.0054928
578.21,444.79,0.0054499
521.4,443.57,0.0048292
519.2,441.85,0.0031011
530.14,444.67,0.0061087
536.18,444.39,0.0056078
542.14,445.6,0.00728
550.6,445.09,0.0063476
497.4,440.97,0.0026726
493.8,439.03,0.0016293
506.4,440.29,0.002167
356.1,427.22,0.00011056
346.3,427.28,0.00011283
337.2,425.97,8.9379e-05
488.1,438.63,0.0014966
481.5,439.16,0.0017566
474,439.9,0.0021963
465,440.54,0.0026539
455.9,440.05,0.0024298
449,437.78,0.00133
430.1,434.82,0.00065144
435.5,436.35,0.00097841
442.1,435.69,0.00079645
417.8,434.25,0.000574
412.1,432.9,0.00041261
424.9,433.13,0.00040185
430.8,432.53,0.0003276
409.1,430.79,0.00021959
399.6,430.07,0.00018477
393,428.12,0.00012041
384.4,427.96,0.00011976
364.6,427.02,9.9145e-05
374.8,426.67,8.9501e-05
855.19,461.68,0.10159
821.13,460.3,0.083927
816.55,459.58,0.075241
826.63,459.62,0.074884
830.13,460.44,0.085346
850.43,461.39,0.097384
834.86,460.52,0.086083
841.05,460.89,0.090745
846.46,460.57,0.086002
866.18,463.65,0.13355
862.66,462.38,0.1121
874.5,464.18,0.14267
877.62,463.66,0.1332
870.63,463.22,0.12571
859.56,461.09,0.092429
895.46,466,0.1764
898.92,466.25,0.18123
885.54,465.06,0.15859
889.04,464.51,0.1482
892.96,464.89,0.15516
881.75,463.85,0.13636
902.71,465.82,0.17289
906.88,466.15,0.17927
910.23,466.53,0.18686
915.51,467.09,0.1979
912.92,467.09,0.1978
920.64,467.26,0.20154
917.87,466.53,0.18691
939.84,468.73,0.23124
944.44,468.67,0.23039
928.36,467.71,0.21058
931.54,468.02,0.21689
935.57,467.83,0.21359
924.46,467.27,0.20187
927.87,466.72,0.19091
964.86,469.62,0.25052
960.38,469.44,0.24664
969.01,469.61,0.25088
966.59,468.71,0.23327
948.12,468.65,0.23037
952.79,468.92,0.23592
956.89,468.74,0.23291
1062.6,471.18,0.29658
1058.5,471.01,0.29248
1064.3,470.09,0.27498
1055.4,470.05,0.27283
1051.5,469.86,0.26783
1066,469.26,0.25615
1047.9,470.73,0.2852
1036,470.12,0.27071
1042.5,470.8,0.28552
1039.3,470.19,0.27276
1034.1,469.19,0.25067
1028.5,468.97,0.2452
1031,468.74,0.24029
1012.7,468.33,0.22938
1023,468.95,0.24417
1026.2,468.67,0.23828
1016.7,468.26,0.22822
1020.7,468.08,0.22424
972.48,468.79,0.23549
975.21,468.1,0.22168
977.74,467.67,0.21256
1000.9,468.42,0.23049
996.83,468.38,0.22917
988.54,468.77,0.23654
980.8,467.71,0.21371
984.63,468.49,0.23062
992.25,468.25,0.22621
1003.1,467.29,0.20537
1006.8,467.33,0.20637
1010.8,467.21,0.20366
703.97,456.1,0.04689
708.26,455.29,0.040272
699.67,455.32,0.041019
693.9,454.58,0.035847
690.29,453.37,0.028743
685.11,453.22,0.02805
679.7,454.13,0.033728
674.68,453.23,0.02858
670.27,452.87,0.02689
648.03,450.56,0.017186
621.94,447.74,0.0097435
628.93,448.78,0.012199
639.97,449.21,0.012895
633.95,448.21,0.010589
661.24,452.16,0.023517
658.32,450.56,0.016926
654.11,449.96,0.015014
667.08,451.69,0.021125
779.68,458.48,0.064871
784.41,458.52,0.064924
790.57,458.96,0.069551
794.6,459.38,0.074081
788.16,458.01,0.059149
805.74,460.73,0.09092
811.82,459.99,0.080613
800.74,459.41,0.074064
814.67,458.39,0.061071
760.91,459.29,0.075418
756.85,459.03,0.07269
765.5,458.68,0.068001
752.77,458.21,0.063679
770.29,457.47,0.05499
749.62,457.33,0.05496
744.34,457.19,0.053858
740.94,456.03,0.044044
737.19,456.03,0.044181
732.57,456.06,0.04458
724.35,456.09,0.04548
728.43,455.35,0.039598
713.16,454.82,0.03645
718.97,454.84,0.036211
777.42,456.95,0.049509
1174.7,473.34,0.36896
1177.7,473.54,0.37298
1176.8,472.87,0.36301
1161.1,473.16,0.36095
1157.2,473.37,0.36167
1153.6,473.23,0.35832
1140.7,473.31,0.35435
1137.9,472.71,0.34481
1164.3,472.21,0.34629
1171.7,472.95,0.36233
1168.4,472.4,0.35168
1124.8,472.21,0.33231
1127.8,472.47,0.33767
1133.1,472.47,0.33959
1130.5,472.21,0.33415
1136.2,471.92,0.33076
1110,471.76,0.31971
1113.2,471.9,0.32324
1106.2,471.43,0.31256
